_id,date,name
ObjectId(5e9476a04040df581af58368),2020-04-13T14:26:40.448Z,Elderly
ObjectId(5e9477564040df581af5836d),2020-04-13T14:29:42.805Z,Elderly
ObjectId(5e9477a24040df581af58371),2020-04-13T14:30:58.918Z,Elderly
ObjectId(5e94781b4040df581af58372),2020-04-13T14:32:59.475Z,Elderly
ObjectId(5e9479de4040df581af5837a),2020-04-13T14:40:30.989Z,Matching Givers to Receivers
ObjectId(5e9479fc4040df581af5837c),2020-04-13T14:41:00.209Z,Creative Industry
ObjectId(5e947a084040df581af5837d),2020-04-13T14:41:12.997Z,Employment
ObjectId(5e947a0b4040df581af5837e),2020-04-13T14:41:15.663Z,Students
ObjectId(5e947a124040df581af5837f),2020-04-13T14:41:22.076Z,Local Business
ObjectId(5e947a3f4040df581af58385),2020-04-13T14:42:07.439Z,Matching Givers to Receivers
ObjectId(5e947a454040df581af58387),2020-04-13T14:42:13.400Z,Persons with Disabilities
ObjectId(5e947a574040df581af58388),2020-04-13T14:42:31.507Z,Local Business
ObjectId(5e947cdf4040df581af58393),2020-04-13T14:53:19.129Z,Local Business
ObjectId(5e9480924040df581af58396),2020-04-13T15:09:06.921Z,Students
ObjectId(5e9480b54040df581af58397),2020-04-13T15:09:41.848Z,Low-income Households
ObjectId(5e9480d44040df581af58399),2020-04-13T15:10:12.823Z,Low-income Households
ObjectId(5e94813a4040df581af5839c),2020-04-13T15:11:54.246Z,Low-income Households
ObjectId(5e9481564040df581af5839f),2020-04-13T15:12:22.403Z,Low-income Households
ObjectId(5e9481734040df581af583a2),2020-04-13T15:12:51.273Z,Domestic Violence
ObjectId(5e9481c44040df581af583a5),2020-04-13T15:14:12.298Z,Low-income Households
ObjectId(5e9482344040df581af583aa),2020-04-13T15:16:04.330Z,Obtaining Essentials
ObjectId(5e94827d4040df581af583ac),2020-04-13T15:17:17.234Z,Migrant Workers
ObjectId(5e9482f54040df581af583ae),2020-04-13T15:19:17.710Z,Migrant Workers
ObjectId(5e94861a4040df581af583b3),2020-04-13T15:32:42.105Z,Migrant Workers
ObjectId(5e9486924040df581af583b9),2020-04-13T15:34:42.578Z,Migrant Workers
ObjectId(5e9487114040df581af583bb),2020-04-13T15:36:49.375Z,Migrant Workers
ObjectId(5e94873e4040df581af583bf),2020-04-13T15:37:34.968Z,Students
ObjectId(5e9487b54040df581af583c1),2020-04-13T15:39:33.697Z,Migrant Workers
ObjectId(5e94882e4040df581af583c2),2020-04-13T15:41:34.231Z,Migrant Workers
ObjectId(5e9489664040df581af583c4),2020-04-13T15:46:46.533Z,Local Business
ObjectId(5e948c564040df581af583c6),2020-04-13T15:59:18.917Z,Obtaining Essentials
ObjectId(5e948e2d4040df581af583c8),2020-04-13T16:07:09.796Z,Low-income Households
ObjectId(5e948eb24040df581af583cb),2020-04-13T16:09:22.476Z,Low-income Households
ObjectId(5e9490644040df581af583d1),2020-04-13T16:16:36.155Z,Migrant Workers
ObjectId(5e9490dc4040df581af583d4),2020-04-13T16:18:36.917Z,Migrant Workers
ObjectId(5e9491244040df581af583d8),2020-04-13T16:19:48.428Z,Migrant Workers
ObjectId(5e9491834040df581af583da),2020-04-13T16:21:23.792Z,Low-income Households
ObjectId(5e94919d4040df581af583db),2020-04-13T16:21:49.058Z,Migrant Workers
ObjectId(5e9491d54040df581af583dd),2020-04-13T16:22:45.869Z,Elderly
ObjectId(5e9491e34040df581af583de),2020-04-13T16:22:59.368Z,Migrant Workers
ObjectId(5e9491ef4040df581af583e0),2020-04-13T16:23:11.916Z,Low-income Households
ObjectId(5e9492274040df581af583e2),2020-04-13T16:24:07.731Z,Creative Industry
ObjectId(5e9492344040df581af583e3),2020-04-13T16:24:20.930Z,Stay Home
ObjectId(5e9492444040df581af583e4),2020-04-13T16:24:36.086Z,Persons with Disabilities
ObjectId(5e9492484040df581af583e5),2020-04-13T16:24:40.559Z,Students
ObjectId(5e9492494040df581af583e6),2020-04-13T16:24:41.980Z,Local Business
ObjectId(5e94924e4040df581af583e7),2020-04-13T16:24:46.391Z,Elderly
ObjectId(5e9492524040df581af583e8),2020-04-13T16:24:50.829Z,Medical Services
ObjectId(5e9492564040df581af583e9),2020-04-13T16:24:54.515Z,Other Countries
ObjectId(5e9495194040df581af583ee),2020-04-13T16:36:41.832Z,Government Measures
ObjectId(5e94952e4040df581af583f0),2020-04-13T16:37:02.499Z,Students
ObjectId(5e9495924040df581af583f2),2020-04-13T16:38:42.380Z,Government Measures
ObjectId(5e9495a74040df581af583f3),2020-04-13T16:39:03.129Z,Students
ObjectId(5e94a39c4040df581af583fa),2020-04-13T17:38:36.220Z,Low-income Households
ObjectId(5e94a8704040df581af583fd),2020-04-13T17:59:12.672Z,Domestic Violence
ObjectId(5e94aff84040df581af58400),2020-04-13T18:31:20.337Z,Migrant Workers
ObjectId(5e94b0444040df581af58402),2020-04-13T18:32:36.295Z,Low-income Households
ObjectId(5e94b0704040df581af58403),2020-04-13T18:33:20.952Z,Migrant Workers
ObjectId(5e94b1ab4040df581af58404),2020-04-13T18:38:35.606Z,Persons with Disabilities
ObjectId(5e94b1af4040df581af58405),2020-04-13T18:38:39.639Z,Elderly
ObjectId(5e94b1b24040df581af58406),2020-04-13T18:38:42.015Z,Domestic Violence
ObjectId(5e94b1ef4040df581af58407),2020-04-13T18:39:43.520Z,Medical Services
ObjectId(5e94b1f94040df581af58408),2020-04-13T18:39:53.783Z,Mental Health
ObjectId(5e94b2354040df581af58409),2020-04-13T18:40:53.600Z,Stay Home
ObjectId(5e94b23f4040df581af5840a),2020-04-13T18:41:03.382Z,Elderly
ObjectId(5e94babd4040df581af5840d),2020-04-13T19:17:17.859Z,Obtaining Essentials
ObjectId(5e94badc4040df581af5840f),2020-04-13T19:17:48.532Z,Students
ObjectId(5e94bb374040df581af58411),2020-04-13T19:19:19.002Z,Obtaining Essentials
ObjectId(5e94d2594040df581af58416),2020-04-13T20:58:01.280Z,Students
ObjectId(5e94d2d14040df581af58417),2020-04-13T21:00:01.782Z,Students
ObjectId(5e94d7c84040df581af58419),2020-04-13T21:21:12.023Z,Matching Givers to Receivers
ObjectId(5e94e56e4040df581af58425),2020-04-13T22:19:26.264Z,Domestic Violence
ObjectId(5e94e5714040df581af58427),2020-04-13T22:19:29.419Z,Students
ObjectId(5e94e5e64040df581af5842a),2020-04-13T22:21:26.104Z,Low-income Households
ObjectId(5e94e6a34040df581af5842d),2020-04-13T22:24:35.842Z,Students
ObjectId(5e94f9ef4040df581af58432),2020-04-13T23:46:55.827Z,Low-income Households
ObjectId(5e94fa684040df581af58433),2020-04-13T23:48:56.357Z,Low-income Households
ObjectId(5e95006c4040df581af58435),2020-04-14T00:14:36.172Z,Stay Home
ObjectId(5e9505384040df581af58437),2020-04-14T00:35:04.598Z,Low-income Households
ObjectId(5e9506d14040df581af58439),2020-04-14T00:41:53.712Z,Mental Health
ObjectId(5e9506fd4040df581af5843a),2020-04-14T00:42:37.549Z,Students
ObjectId(5e9507364040df581af5843e),2020-04-14T00:43:34.632Z,Persons with Disabilities
ObjectId(5e95074a4040df581af5843f),2020-04-14T00:43:54.258Z,Mental Health
ObjectId(5e9507a34040df581af58442),2020-04-14T00:45:23.574Z,Elderly
ObjectId(5e9508944040df581af58444),2020-04-14T00:49:24.169Z,Domestic Violence
ObjectId(5e9508984040df581af58445),2020-04-14T00:49:28.859Z,Medical Services
ObjectId(5e95089f4040df581af58446),2020-04-14T00:49:35.639Z,Students
ObjectId(5e950df34040df581af58448),2020-04-14T01:12:19.608Z,Migrant Workers
ObjectId(5e95108b4040df581af5844b),2020-04-14T01:23:23.144Z,Mental Health
ObjectId(5e9510fe4040df581af5844e),2020-04-14T01:25:18.408Z,Elderly
ObjectId(5e95116c4040df581af58450),2020-04-14T01:27:08.423Z,Low-income Households
ObjectId(5e9513854040df581af58458),2020-04-14T01:36:05.642Z,Elderly
ObjectId(5e9515404040df581af5845b),2020-04-14T01:43:28.422Z,Elderly
ObjectId(5e9515474040df581af5845d),2020-04-14T01:43:35.053Z,Elderly
ObjectId(5e9515854040df581af58460),2020-04-14T01:44:37.070Z,Join Networks
ObjectId(5e9517e34040df581af5846d),2020-04-14T01:54:43.585Z,Mental Health
ObjectId(5e95185c4040df581af5846e),2020-04-14T01:56:44.387Z,Mental Health
ObjectId(5e9518e04040df581af58470),2020-04-14T01:58:56.760Z,Students
ObjectId(5e951a4f4040df581af58475),2020-04-14T02:05:03.429Z,Migrant Workers
ObjectId(5e951a7b4040df581af58477),2020-04-14T02:05:47.951Z,Elderly
ObjectId(5e951ac84040df581af5847a),2020-04-14T02:07:04.112Z,Migrant Workers
ObjectId(5e951af44040df581af5847f),2020-04-14T02:07:48.868Z,Elderly
ObjectId(5e951d024040df581af58481),2020-04-14T02:16:34.609Z,Join Networks
ObjectId(5e951da74040df581af58485),2020-04-14T02:19:19.912Z,Low-income Households
ObjectId(5e951e0d4040df581af58488),2020-04-14T02:21:01.284Z,Migrant Workers
ObjectId(5e951e204040df581af5848a),2020-04-14T02:21:20.568Z,Low-income Households
ObjectId(5e951e854040df581af5848c),2020-04-14T02:23:01.823Z,Migrant Workers
ObjectId(5e951f644040df581af5848e),2020-04-14T02:26:44.448Z,Low-income Households
ObjectId(5e951f6f4040df581af5848f),2020-04-14T02:26:55.522Z,Matching Givers to Receivers
ObjectId(5e951f744040df581af58490),2020-04-14T02:27:00.575Z,Matching Givers to Receivers
ObjectId(5e951f7e4040df581af58491),2020-04-14T02:27:10.054Z,Stay Home
ObjectId(5e951f804040df581af58492),2020-04-14T02:27:12.422Z,Stay Home
ObjectId(5e951f934040df581af58493),2020-04-14T02:27:31.493Z,Local Business
ObjectId(5e951fde4040df581af58497),2020-04-14T02:28:46.065Z,Migrant Workers
ObjectId(5e951fe84040df581af58498),2020-04-14T02:28:56.501Z,Low-income Households
ObjectId(5e951fed4040df581af58499),2020-04-14T02:29:01.162Z,Low-income Households
ObjectId(5e9520564040df581af5849b),2020-04-14T02:30:46.837Z,Migrant Workers
ObjectId(5e95207e4040df581af5849c),2020-04-14T02:31:26.775Z,Matching Givers to Receivers
ObjectId(5e9520884040df581af5849d),2020-04-14T02:31:36.911Z,Students
ObjectId(5e9521944040df581af584a3),2020-04-14T02:36:04.121Z,Medical Services
ObjectId(5e9521a64040df581af584a4),2020-04-14T02:36:22.916Z,Domestic Violence
ObjectId(5e9521b04040df581af584a5),2020-04-14T02:36:32.592Z,Obtaining Essentials
ObjectId(5e9521cb4040df581af584a6),2020-04-14T02:36:59.169Z,Persons with Disabilities
ObjectId(5e9521cf4040df581af584a7),2020-04-14T02:37:03.777Z,Employment
ObjectId(5e9522354040df581af584a9),2020-04-14T02:38:45.382Z,Low-income Households
ObjectId(5e9522ad4040df581af584ab),2020-04-14T02:40:45.935Z,Low-income Households
ObjectId(5e9524354040df581af584ad),2020-04-14T02:47:17.234Z,Low-income Households
ObjectId(5e95244b4040df581af584af),2020-04-14T02:47:39.969Z,Mental Health
ObjectId(5e9524c44040df581af584b2),2020-04-14T02:49:40.475Z,Mental Health
ObjectId(5e9525254040df581af584b5),2020-04-14T02:51:17.849Z,Elderly
ObjectId(5e95253f4040df581af584b7),2020-04-14T02:51:43.581Z,Mental Health
ObjectId(5e95254a4040df581af584ba),2020-04-14T02:51:54.466Z,Local Business
ObjectId(5e9525574040df581af584bc),2020-04-14T02:52:07.971Z,Persons with Disabilities
ObjectId(5e95255a4040df581af584bd),2020-04-14T02:52:10.185Z,Employment
ObjectId(5e95255d4040df581af584be),2020-04-14T02:52:13.779Z,Employment
ObjectId(5e95259e4040df581af584c1),2020-04-14T02:53:18.017Z,Elderly
ObjectId(5e9525b84040df581af584c3),2020-04-14T02:53:44.110Z,Mental Health
ObjectId(5e9525cd4040df581af584c4),2020-04-14T02:54:05.830Z,Persons with Disabilities
ObjectId(5e9525e14040df581af584c6),2020-04-14T02:54:25.904Z,Persons with Disabilities
ObjectId(5e95265a4040df581af584c7),2020-04-14T02:56:26.243Z,Persons with Disabilities
ObjectId(5e9527774040df581af584c9),2020-04-14T03:01:11.992Z,Migrant Workers
ObjectId(5e9529024040df581af584cd),2020-04-14T03:07:46.631Z,Elderly
ObjectId(5e9529c34040df581af584cf),2020-04-14T03:10:59.195Z,Students
ObjectId(5e952ac04040df581af584d4),2020-04-14T03:15:12.124Z,Domestic Violence
ObjectId(5e952b384040df581af584d7),2020-04-14T03:17:12.620Z,Domestic Violence
ObjectId(5e952bc34040df581af584d9),2020-04-14T03:19:31.383Z,Low-income Households
ObjectId(5e952bf64040df581af584db),2020-04-14T03:20:22.810Z,Mental Health
ObjectId(5e952c0f4040df581af584dd),2020-04-14T03:20:47.755Z,Migrant Workers
ObjectId(5e952c6d4040df581af584e0),2020-04-14T03:22:21.177Z,Obtaining Essentials
ObjectId(5e952cb34040df581af584e1),2020-04-14T03:23:31.604Z,Government Measures
ObjectId(5e952cba4040df581af584e2),2020-04-14T03:23:38.502Z,Stay Home
ObjectId(5e952cf64040df581af584e4),2020-04-14T03:24:38.071Z,Mental Health
ObjectId(5e952e144040df581af584e9),2020-04-14T03:29:24.316Z,Students
ObjectId(5e952ed24040df581af584ee),2020-04-14T03:32:34.234Z,Students
ObjectId(5e952fa74040df581af584f2),2020-04-14T03:36:07.863Z,Matching Givers to Receivers
ObjectId(5e952faa4040df581af584f3),2020-04-14T03:36:10.223Z,Matching Givers to Receivers
ObjectId(5e952fad4040df581af584f4),2020-04-14T03:36:13.292Z,Matching Givers to Receivers
ObjectId(5e952fbe4040df581af584f5),2020-04-14T03:36:30.412Z,Matching Givers to Receivers
ObjectId(5e952fc24040df581af584f6),2020-04-14T03:36:34.758Z,Low-income Households
ObjectId(5e952fdc4040df581af584f8),2020-04-14T03:37:00.330Z,Low-income Households
ObjectId(5e952fdf4040df581af584f9),2020-04-14T03:37:03.074Z,Low-income Households
ObjectId(5e952fe14040df581af584fa),2020-04-14T03:37:05.997Z,Low-income Households
ObjectId(5e9531e34040df581af58504),2020-04-14T03:45:39.405Z,Migrant Workers
ObjectId(5e95325c4040df581af58506),2020-04-14T03:47:40.014Z,Migrant Workers
ObjectId(5e9532894040df581af58508),2020-04-14T03:48:25.571Z,Low-income Households
ObjectId(5e9532df4040df581af5850b),2020-04-14T03:49:51.138Z,Students
ObjectId(5e9533024040df581af5850d),2020-04-14T03:50:26.099Z,Low-income Households
ObjectId(5e95330f4040df581af5850e),2020-04-14T03:50:39.552Z,Migrant Workers
ObjectId(5e9533174040df581af58510),2020-04-14T03:50:47.064Z,Students
ObjectId(5e9533344040df581af58512),2020-04-14T03:51:16.753Z,Government Measures
ObjectId(5e9533404040df581af58513),2020-04-14T03:51:28.781Z,Elderly
ObjectId(5e9533494040df581af58515),2020-04-14T03:51:37.955Z,Other Countries
ObjectId(5e95334c4040df581af58516),2020-04-14T03:51:40.136Z,Domestic Violence
ObjectId(5e9533514040df581af58518),2020-04-14T03:51:45.007Z,Low-income Households
ObjectId(5e9533514040df581af58519),2020-04-14T03:51:45.274Z,Low-income Households
ObjectId(5e9533514040df581af5851a),2020-04-14T03:51:45.842Z,Stay Home
ObjectId(5e9533574040df581af5851b),2020-04-14T03:51:51.562Z,Obtaining Essentials
ObjectId(5e95335c4040df581af5851c),2020-04-14T03:51:56.474Z,Join Networks
ObjectId(5e9533614040df581af5851e),2020-04-14T03:52:01.223Z,Mental Health
ObjectId(5e95336a4040df581af58520),2020-04-14T03:52:10.840Z,Medical Services
ObjectId(5e9533884040df581af58523),2020-04-14T03:52:40.045Z,Migrant Workers
ObjectId(5e9533c24040df581af58526),2020-04-14T03:53:38.967Z,Creative Industry
ObjectId(5e9533c94040df581af58527),2020-04-14T03:53:45.728Z,Low-income Households
ObjectId(5e9533ca4040df581af58528),2020-04-14T03:53:46.392Z,Domestic Violence
ObjectId(5e9533d04040df581af58529),2020-04-14T03:53:52.082Z,Elderly
ObjectId(5e9533d44040df581af5852b),2020-04-14T03:53:56.993Z,Government Measures
ObjectId(5e9533d94040df581af5852c),2020-04-14T03:54:01.745Z,Local Business
ObjectId(5e9533e34040df581af5852d),2020-04-14T03:54:11.358Z,Matching Givers to Receivers
ObjectId(5e9533e34040df581af5852e),2020-04-14T03:54:11.694Z,Migrant Workers
ObjectId(5e9534314040df581af58535),2020-04-14T03:55:29.059Z,Obtaining Essentials
ObjectId(5e9534364040df581af58536),2020-04-14T03:55:34.835Z,Low-income Households
ObjectId(5e95343b4040df581af58537),2020-04-14T03:55:39.726Z,Other Countries
ObjectId(5e9534434040df581af58538),2020-04-14T03:55:47.117Z,Stay Home
ObjectId(5e9534484040df581af58539),2020-04-14T03:55:52.664Z,Local Business
ObjectId(5e95344d4040df581af5853a),2020-04-14T03:55:57.877Z,Students
ObjectId(5e9534524040df581af5853b),2020-04-14T03:56:02.356Z,Employment
ObjectId(5e95345b4040df581af5853c),2020-04-14T03:56:11.850Z,Migrant Workers
ObjectId(5e9534b64040df581af5854c),2020-04-14T03:57:42.186Z,Creative Industry
ObjectId(5e9534bb4040df581af5854e),2020-04-14T03:57:47.878Z,Low-income Households
ObjectId(5e9534c14040df581af5854f),2020-04-14T03:57:53.180Z,Persons with Disabilities
ObjectId(5e9534c64040df581af58550),2020-04-14T03:57:58.384Z,Elderly
ObjectId(5e9534cb4040df581af58551),2020-04-14T03:58:03.116Z,Creative Industry
ObjectId(5e9534d44040df581af58553),2020-04-14T03:58:12.914Z,Medical Services
ObjectId(5e95352f4040df581af58559),2020-04-14T03:59:43.577Z,Employment
ObjectId(5e9535344040df581af5855a),2020-04-14T03:59:48.382Z,Employment
ObjectId(5e9535394040df581af5855b),2020-04-14T03:59:53.689Z,Local Business
ObjectId(5e95353e4040df581af5855c),2020-04-14T03:59:58.885Z,Students
ObjectId(5e9535434040df581af5855d),2020-04-14T04:00:03.851Z,Elderly
ObjectId(5e95354d4040df581af5855e),2020-04-14T04:00:13.420Z,Creative Industry
ObjectId(5e9535864040df581af58560),2020-04-14T04:01:10.719Z,Elderly
ObjectId(5e9535a84040df581af58564),2020-04-14T04:01:44.234Z,Low-income Households
ObjectId(5e9535ff4040df581af58565),2020-04-14T04:03:11.242Z,Elderly
ObjectId(5e9536184040df581af58566),2020-04-14T04:03:36.878Z,Medical Services
ObjectId(5e9536184040df581af58567),2020-04-14T04:03:36.886Z,Creative Industry
ObjectId(5e9536184040df581af58568),2020-04-14T04:03:36.895Z,Join Networks
ObjectId(5e9536184040df581af58569),2020-04-14T04:03:36.906Z,Stay Home
ObjectId(5e9536184040df581af5856a),2020-04-14T04:03:36.906Z,Obtaining Essentials
ObjectId(5e9536184040df581af5856b),2020-04-14T04:03:36.907Z,Local Business
ObjectId(5e95361a4040df581af5856d),2020-04-14T04:03:38.922Z,Low-income Households
ObjectId(5e9536534040df581af58570),2020-04-14T04:04:35.344Z,Low-income Households
ObjectId(5e9536914040df581af58571),2020-04-14T04:05:37.583Z,Employment
ObjectId(5e9536984040df581af58573),2020-04-14T04:05:44.716Z,Obtaining Essentials
ObjectId(5e9536f74040df581af58575),2020-04-14T04:07:19.014Z,Obtaining Essentials
ObjectId(5e9537684040df581af58579),2020-04-14T04:09:12.707Z,Mental Health
ObjectId(5e95377a4040df581af5857a),2020-04-14T04:09:30.279Z,Elderly
ObjectId(5e95377d4040df581af5857b),2020-04-14T04:09:33.504Z,Elderly
ObjectId(5e9537824040df581af5857c),2020-04-14T04:09:38.460Z,Elderly
ObjectId(5e9537854040df581af5857d),2020-04-14T04:09:41.032Z,Elderly
ObjectId(5e9537874040df581af5857e),2020-04-14T04:09:43.360Z,Elderly
ObjectId(5e9537e14040df581af58580),2020-04-14T04:11:13.182Z,Mental Health
ObjectId(5e9537f24040df581af58582),2020-04-14T04:11:30.735Z,Elderly
ObjectId(5e9537f54040df581af58583),2020-04-14T04:11:33.960Z,Elderly
ObjectId(5e9537fa4040df581af58584),2020-04-14T04:11:38.926Z,Elderly
ObjectId(5e9537fd4040df581af58585),2020-04-14T04:11:41.510Z,Elderly
ObjectId(5e9537ff4040df581af58586),2020-04-14T04:11:43.840Z,Elderly
ObjectId(5e95380c4040df581af58587),2020-04-14T04:11:56.336Z,Local Business
ObjectId(5e9538774040df581af5858b),2020-04-14T04:13:43.950Z,Elderly
ObjectId(5e9538904040df581af5858d),2020-04-14T04:14:08.632Z,Elderly
ObjectId(5e9538f04040df581af58590),2020-04-14T04:15:44.509Z,Elderly
ObjectId(5e95390b4040df581af58592),2020-04-14T04:16:11.608Z,Low-income Households
ObjectId(5e953a3c4040df581af5859f),2020-04-14T04:21:16.518Z,Matching Givers to Receivers
ObjectId(5e953ab54040df581af585a3),2020-04-14T04:23:17.508Z,Matching Givers to Receivers
ObjectId(5e953bd74040df581af585a5),2020-04-14T04:28:07.007Z,Migrant Workers
ObjectId(5e953d914040df581af585a9),2020-04-14T04:35:29.686Z,Medical Services
ObjectId(5e953da34040df581af585aa),2020-04-14T04:35:47.626Z,Matching Givers to Receivers
ObjectId(5e953df44040df581af585ac),2020-04-14T04:37:08.342Z,Migrant Workers
ObjectId(5e953e0a4040df581af585ad),2020-04-14T04:37:30.189Z,Medical Services
ObjectId(5e953e284040df581af585af),2020-04-14T04:38:00.088Z,Migrant Workers
ObjectId(5e953e924040df581af585b3),2020-04-14T04:39:46.663Z,Low-income Households
ObjectId(5e953ece4040df581af585b6),2020-04-14T04:40:46.615Z,Employment
ObjectId(5e953ed44040df581af585b8),2020-04-14T04:40:52.385Z,Local Business
ObjectId(5e953eda4040df581af585b9),2020-04-14T04:40:58.347Z,Medical Services
ObjectId(5e953edf4040df581af585ba),2020-04-14T04:41:03.182Z,Obtaining Essentials
ObjectId(5e953f0b4040df581af585bc),2020-04-14T04:41:47.152Z,Low-income Households
ObjectId(5e953f2c4040df581af585be),2020-04-14T04:42:20.872Z,Low-income Households
ObjectId(5e953f3b4040df581af585c0),2020-04-14T04:42:35.796Z,Migrant Workers
ObjectId(5e953fa54040df581af585c2),2020-04-14T04:44:21.473Z,Low-income Households
ObjectId(5e953fb44040df581af585c3),2020-04-14T04:44:36.502Z,Migrant Workers
ObjectId(5e95405f4040df581af585c8),2020-04-14T04:47:27.038Z,Matching Givers to Receivers
ObjectId(5e9540d74040df581af585cc),2020-04-14T04:49:27.794Z,Matching Givers to Receivers
ObjectId(5e95422a4040df581af585d2),2020-04-14T04:55:06.552Z,Low-income Households
ObjectId(5e9542804040df581af585d7),2020-04-14T04:56:32.363Z,Matching Givers to Receivers
ObjectId(5e9542cb4040df581af585d9),2020-04-14T04:57:47.721Z,Medical Services
ObjectId(5e9542f54040df581af585db),2020-04-14T04:58:29.985Z,Low-income Households
ObjectId(5e9543534040df581af585de),2020-04-14T05:00:03.014Z,Migrant Workers
ObjectId(5e95436e4040df581af585e0),2020-04-14T05:00:30.472Z,Low-income Households
ObjectId(5e95438b4040df581af585e2),2020-04-14T05:00:59.899Z,Students
ObjectId(5e95438f4040df581af585e4),2020-04-14T05:01:03.006Z,Mental Health
ObjectId(5e9543d74040df581af585e7),2020-04-14T05:02:15.307Z,Local Business
ObjectId(5e9544044040df581af585ea),2020-04-14T05:03:00.537Z,Students
ObjectId(5e9544354040df581af585ed),2020-04-14T05:03:49.719Z,Migrant Workers
ObjectId(5e9545064040df581af585f2),2020-04-14T05:07:18.554Z,Local Business
ObjectId(5e9545174040df581af585f4),2020-04-14T05:07:35.908Z,Creative Industry
ObjectId(5e95457f4040df581af585f8),2020-04-14T05:09:19.052Z,Local Business
ObjectId(5e9545864040df581af585fa),2020-04-14T05:09:26.485Z,Students
ObjectId(5e9545904040df581af585fb),2020-04-14T05:09:36.409Z,Creative Industry
ObjectId(5e9545ad4040df581af585fd),2020-04-14T05:10:05.734Z,Students
ObjectId(5e9545f24040df581af58600),2020-04-14T05:11:14.746Z,Matching Givers to Receivers
ObjectId(5e9546224040df581af58602),2020-04-14T05:12:02.976Z,Other Countries
ObjectId(5e9546264040df581af58603),2020-04-14T05:12:06.269Z,Students
ObjectId(5e9546304040df581af58605),2020-04-14T05:12:16.311Z,Migrant Workers
ObjectId(5e9547054040df581af58609),2020-04-14T05:15:49.688Z,Elderly
ObjectId(5e9547d74040df581af5860e),2020-04-14T05:19:19.219Z,Obtaining Essentials
ObjectId(5e9548644040df581af58611),2020-04-14T05:21:40.402Z,Students
ObjectId(5e9548a74040df581af58616),2020-04-14T05:22:47.892Z,Students
ObjectId(5e9548eb4040df581af5861a),2020-04-14T05:23:55.114Z,Students
ObjectId(5e9549504040df581af5861e),2020-04-14T05:25:36.210Z,Low-income Households
ObjectId(5e9549c84040df581af58620),2020-04-14T05:27:36.762Z,Low-income Households
ObjectId(5e9549d14040df581af58621),2020-04-14T05:27:45.717Z,Migrant Workers
ObjectId(5e9549eb4040df581af58623),2020-04-14T05:28:11.125Z,Government Measures
ObjectId(5e9549ed4040df581af58624),2020-04-14T05:28:13.089Z,Matching Givers to Receivers
ObjectId(5e9549f44040df581af58625),2020-04-14T05:28:20.252Z,Local Business
ObjectId(5e9549f64040df581af58626),2020-04-14T05:28:22.757Z,Students
ObjectId(5e9549fc4040df581af58627),2020-04-14T05:28:28.033Z,Employment
ObjectId(5e954a3d4040df581af58628),2020-04-14T05:29:33.741Z,Low-income Households
ObjectId(5e954a414040df581af5862a),2020-04-14T05:29:37.580Z,Migrant Workers
ObjectId(5e954a634040df581af5862c),2020-04-14T05:30:11.961Z,Low-income Households
ObjectId(5e954a654040df581af5862d),2020-04-14T05:30:13.650Z,Elderly
ObjectId(5e954a854040df581af5862e),2020-04-14T05:30:45.248Z,Domestic Violence
ObjectId(5e954a874040df581af5862f),2020-04-14T05:30:47.291Z,Creative Industry
ObjectId(5e954a894040df581af58630),2020-04-14T05:30:49.395Z,Medical Services
ObjectId(5e954aba4040df581af58631),2020-04-14T05:31:38.128Z,Mental Health
ObjectId(5e954adb4040df581af58634),2020-04-14T05:32:11.120Z,Migrant Workers
ObjectId(5e954adc4040df581af58635),2020-04-14T05:32:12.528Z,Join Networks
ObjectId(5e954ade4040df581af58636),2020-04-14T05:32:14.204Z,Obtaining Essentials
ObjectId(5e954b524040df581af5863a),2020-04-14T05:34:10.763Z,Migrant Workers
ObjectId(5e954b6b4040df581af5863d),2020-04-14T05:34:35.914Z,Matching Givers to Receivers
ObjectId(5e954b7c4040df581af5863e),2020-04-14T05:34:52.710Z,Migrant Workers
ObjectId(5e954b8a4040df581af58640),2020-04-14T05:35:06.636Z,Government Measures
ObjectId(5e954baa4040df581af58642),2020-04-14T05:35:38.882Z,Medical Services
ObjectId(5e954bc04040df581af58644),2020-04-14T05:36:00.763Z,Join Networks
ObjectId(5e954bc44040df581af58646),2020-04-14T05:36:04.036Z,Elderly
ObjectId(5e954c114040df581af5864a),2020-04-14T05:37:21.691Z,Migrant Workers
ObjectId(5e954c394040df581af5864d),2020-04-14T05:38:01.305Z,Join Networks
ObjectId(5e954c834040df581af58650),2020-04-14T05:39:15.844Z,Matching Givers to Receivers
ObjectId(5e954cde4040df581af58652),2020-04-14T05:40:46.436Z,Low-income Households
ObjectId(5e954d294040df581af58659),2020-04-14T05:42:01.755Z,Migrant Workers
ObjectId(5e954d564040df581af5865c),2020-04-14T05:42:46.779Z,Low-income Households
ObjectId(5e954d5e4040df581af5865e),2020-04-14T05:42:54.293Z,Government Measures
ObjectId(5e954da24040df581af58661),2020-04-14T05:44:02.223Z,Migrant Workers
ObjectId(5e954dd64040df581af58666),2020-04-14T05:44:54.858Z,Government Measures
ObjectId(5e954e0c4040df581af58668),2020-04-14T05:45:48.773Z,Local Business
ObjectId(5e954e854040df581af5866a),2020-04-14T05:47:49.271Z,Local Business
ObjectId(5e954eae4040df581af5866c),2020-04-14T05:48:30.108Z,Low-income Households
